Time s	       Force Beam 1Å  N	Force Beam 2Å  N	Force Beam 3Å  N	Force Beam 4Å N	       Vertical ForceÅ  N	Force Beam 1Ç N	Force Beam 2Ç N	Force Beam 3Ç N	Force Beam 4Ç N	Vertical ForceÇ N
1.964000	99.91	159.31	158.36	83.16	500.77	143.91	222.77	148.74	90.21	605.66
1.966000	99.85	159.31	158.36	83.24	500.79	143.89	222.77	148.79	89.90	605.38
1.968000	99.85	159.12	158.41	83.27	500.69	143.83	222.77	148.52	89.90	605.06
1.970000	99.96	158.80	158.36	83.46	500.61	143.91	222.58	148.41	89.77	604.70
1.972000	99.88	159.23	158.20	83.54	500.87	143.89	222.64	148.24	89.85	604.64
1.974000	99.83	158.86	158.41	83.33	500.45	144.10	222.77	148.05	89.88	604.84
1.976000	99.94	158.86	158.03	83.52	500.36	143.89	222.09	148.24	89.99	604.23
1.978000	99.99	158.64	158.14	83.52	500.31	144.21	222.50	148.08	89.96	604.78
1.980000	99.88	158.64	158.03	83.73	500.31	144.10	222.28	147.86	89.57	603.85
1.982000	100.10	158.54	158.00	83.71	500.37	143.94	222.06	147.80	90.10	603.93
1.984000	99.94	158.43	158.00	83.62	500.02	144.02	221.95	147.69	89.96	603.66
1.986000	100.21	158.38	157.65	83.68	499.94	144.21	222.12	147.56	89.82	603.74
1.988000	100.05	158.24	157.79	83.90	499.99	144.16	221.70	147.42	89.68	602.99
1.990000	100.13	158.32	157.98	83.79	500.24	144.21	221.79	147.53	89.99	603.55
1.992000	99.96	158.05	157.79	83.98	499.81	143.99	221.48	147.50	89.79	602.80
1.994000	99.94	158.11	157.68	83.92	499.67	144.13	221.43	147.31	89.85	602.75
1.996000	100.05	158.05	157.48	83.79	499.40	143.89	221.59	147.14	89.93	602.59
1.998000	99.96	157.89	157.54	84.00	499.43	144.10	221.32	147.04	89.77	602.25
2.000000	100.13	157.95	157.32	83.98	499.40	143.97	221.15	147.04	89.93	602.12
2.002000	99.94	157.92	157.68	84.00	499.56	144.16	220.93	146.98	89.68	601.79
2.004000	100.16	157.89	157.18	83.98	499.24	144.16	221.13	146.87	89.68	601.87
2.006000	100.07	157.68	157.27	84.09	499.13	144.05	220.80	146.87	89.74	601.49
2.008000	99.94	157.65	157.35	84.06	499.02	144.32	220.88	146.54	89.71	601.48
2.010000	100.10	157.73	157.18	83.92	498.97	144.10	220.85	146.73	89.68	601.40
2.012000	99.96	157.47	157.05	83.95	498.45	144.21	220.69	146.65	89.63	601.21
2.014000	100.10	157.33	157.13	83.87	498.46	144.10	220.44	146.49	89.74	600.80
2.016000	100.10	157.65	157.10	83.87	498.75	144.13	220.58	146.51	89.68	600.94
2.018000	100.02	157.36	156.96	84.25	498.62	144.21	220.66	146.62	89.79	601.32
2.020000	100.02	157.39	157.07	84.09	498.59	144.19	220.52	146.27	89.63	600.63
2.022000	100.16	157.52	156.88	84.14	498.72	144.46	220.22	146.21	89.63	600.55
2.024000	99.94	157.31	156.80	83.92	497.99	144.13	220.55	146.19	89.63	600.52
2.026000	99.94	157.25	157.02	84.09	498.32	144.05	220.55	146.16	89.79	600.58
2.028000	100.07	157.36	156.83	84.03	498.32	144.32	220.41	146.19	89.52	600.47
2.030000	99.96	157.31	156.94	84.09	498.32	144.35	220.25	146.08	89.96	600.66
2.032000	99.85	157.20	156.91	84.09	498.07	144.19	220.36	146.05	89.74	600.36
2.034000	99.77	157.15	156.75	84.00	497.69	144.24	220.14	145.97	89.74	600.11
2.036000	99.85	157.36	156.86	83.92	498.02	144.40	220.25	146.21	89.82	600.72
2.038000	99.94	157.28	156.66	83.76	497.66	144.24	220.36	146.08	89.77	600.47
2.040000	99.94	157.41	156.91	83.95	498.23	144.16	220.22	146.05	89.68	600.14
2.042000	99.69	157.63	156.86	83.95	498.15	144.30	220.14	145.91	89.85	600.22
2.044000	99.72	157.55	156.88	83.81	497.98	144.24	219.92	145.88	89.71	599.78
2.046000	99.83	157.52	156.83	83.92	498.12	144.40	220.19	146.16	89.63	600.41
2.048000	99.69	157.68	156.94	83.76	498.09	144.43	220.11	145.99	89.88	600.44
2.050000	99.74	157.52	156.96	83.90	498.15	144.60	220.08	145.83	89.71	600.25
2.052000	99.72	157.73	156.72	83.84	498.03	144.49	220.00	145.83	89.93	600.28
2.054000	99.74	157.84	156.88	83.84	498.33	144.35	220.08	145.75	89.77	599.98
2.056000	99.91	157.71	157.02	83.60	498.26	144.54	219.97	145.83	89.79	600.17
2.058000	99.66	157.73	157.10	83.57	498.09	144.35	219.92	146.02	89.57	599.89
2.060000	99.44	157.49	157.07	83.65	497.68	144.43	220.08	145.69	89.85	600.09
2.062000	99.50	157.79	157.16	83.60	498.06	144.65	220.14	145.61	89.90	600.33
2.064000	99.58	157.71	156.99	83.68	497.98	144.57	220.08	145.83	89.90	600.41
2.066000	99.58	157.71	156.96	83.81	498.09	144.54	219.92	145.94	89.71	600.14
2.068000	99.55	157.73	156.99	83.52	497.82	144.60	220.03	145.77	90.07	600.50
2.070000	99.44	157.81	157.18	83.52	497.98	144.51	219.78	145.61	89.96	599.89
2.072000	99.47	158.00	157.02	83.73	498.25	144.43	220.08	145.94	89.85	600.33
2.074000	99.52	157.87	157.10	83.71	498.22	144.60	220.14	145.69	90.26	600.72
2.076000	99.41	158.05	157.05	83.71	498.25	144.57	220.08	145.61	89.96	600.25
2.078000	99.55	158.05	157.24	83.43	498.30	144.73	219.97	145.75	89.99	600.47
2.080000	99.61	158.00	157.32	83.54	498.50	144.54	219.78	145.50	89.82	599.67
2.082000	99.50	158.40	157.21	83.73	498.87	144.46	220.30	145.61	89.77	600.17
2.084000	99.61	158.30	157.10	83.54	498.57	144.57	220.00	145.61	89.93	600.14
2.086000	99.33	158.05	157.24	83.76	498.41	144.65	220.03	145.80	90.07	600.58
2.088000	99.52	158.43	157.32	83.27	498.57	144.65	220.06	145.44	90.07	600.25
2.090000	99.58	158.35	157.40	83.54	498.90	144.65	220.06	145.69	90.18	600.61
2.092000	99.58	158.43	157.37	83.52	498.92	144.71	220.08	145.77	90.18	600.77
2.094000	99.44	158.14	157.37	83.30	498.27	144.71	220.03	145.69	90.15	600.61
2.096000	99.41	158.30	157.32	83.38	498.43	144.54	219.95	145.50	90.18	600.20
2.098000	99.30	158.46	157.37	83.38	498.54	144.95	220.28	145.58	89.93	600.77
2.100000	99.44	158.46	157.57	83.35	498.84	144.49	220.03	145.58	90.24	600.36
2.102000	99.44	158.51	157.21	83.54	498.73	144.79	219.97	145.55	90.35	600.69
2.104000	99.50	158.56	157.46	83.49	499.03	144.84	220.14	145.77	89.90	600.69
2.106000	99.41	158.35	157.43	83.54	498.76	144.84	219.97	145.88	90.12	600.85
2.108000	99.61	158.56	157.32	83.65	499.17	144.71	220.06	145.83	90.15	600.77
2.110000	99.39	158.51	157.68	83.54	499.14	144.71	220.19	145.91	90.35	601.19
2.112000	99.44	158.54	157.59	83.65	499.25	144.71	220.17	145.83	90.18	600.91
2.114000	99.30	158.59	157.46	83.22	498.59	144.71	220.17	145.61	90.29	600.80
2.116000	99.44	158.27	157.51	83.24	498.49	144.76	220.22	145.69	90.07	600.77
2.118000	99.61	158.86	157.68	83.71	499.87	144.76	220.22	145.77	90.29	601.07
2.120000	99.50	158.54	157.57	83.38	499.00	144.76	220.28	145.91	90.32	601.29
2.122000	99.28	158.59	157.54	83.24	498.67	145.06	220.30	145.83	90.29	601.51
2.124000	99.50	158.64	157.59	83.35	499.11	144.76	220.14	145.75	90.21	600.88
2.126000	99.41	158.75	157.81	83.43	499.43	144.87	220.47	145.77	90.18	601.32
2.128000	99.44	158.64	157.59	83.38	499.08	144.71	220.55	146.24	90.29	601.82
2.130000	99.28	158.72	157.84	83.62	499.49	144.84	220.47	145.77	90.12	601.24
2.132000	99.30	158.72	157.62	83.41	499.08	144.49	220.19	146.02	90.01	600.74
2.134000	99.25	158.80	157.59	83.49	499.16	144.76	220.55	146.02	90.12	601.49
2.136000	99.50	158.48	157.48	83.38	498.87	144.76	220.44	146.08	90.21	601.51
2.138000	99.50	158.67	157.65	83.35	499.19	144.73	220.55	146.05	90.10	601.46
2.140000	99.36	158.72	157.68	83.41	499.19	144.76	220.44	145.72	90.21	601.16
2.142000	99.30	158.72	157.84	83.43	499.33	144.98	220.30	145.77	90.18	601.27
2.144000	99.36	158.78	157.65	83.30	499.11	144.65	220.66	145.83	90.18	601.35
2.146000	99.47	158.64	157.62	83.52	499.27	144.76	220.66	146.10	90.26	601.82
2.148000	99.47	158.72	157.76	83.22	499.19	144.71	220.80	146.10	90.24	601.87
2.150000	99.25	158.80	157.84	83.38	499.30	144.87	220.66	146.08	90.07	601.70
2.152000	99.33	158.91	157.65	83.38	499.29	144.71	220.69	145.99	90.15	601.57
2.154000	99.33	158.48	157.76	83.30	498.89	144.84	220.82	146.16	90.15	602.01
2.156000	99.30	158.64	157.73	83.35	499.05	144.87	220.91	146.27	90.24	602.31
2.158000	99.44	158.80	157.73	83.33	499.33	144.71	220.80	145.97	90.24	601.73
2.160000	99.69	158.64	157.59	83.30	499.25	144.90	220.80	146.32	90.24	602.28
2.162000	99.52	158.38	157.79	83.49	499.20	144.73	220.82	146.10	90.10	601.79
2.164000	99.28	158.48	157.87	83.46	499.11	144.73	221.02	146.27	90.37	602.42
2.166000	99.39	158.62	157.79	83.54	499.35	144.92	220.63	146.24	90.24	602.06
2.168000	99.41	158.51	157.65	83.57	499.17	144.81	220.96	146.43	90.24	602.47
2.170000	99.44	158.48	157.68	83.54	499.17	144.76	220.82	146.05	90.54	602.20
2.172000	99.39	158.59	157.81	83.38	499.19	144.98	221.15	146.27	90.21	602.64
2.174000	99.41	158.62	157.59	83.54	499.19	144.76	220.93	146.21	90.18	602.12
2.176000	99.33	158.70	157.54	83.22	498.81	144.90	220.93	146.08	90.15	602.09
2.178000	99.44	158.40	157.76	83.43	499.06	144.79	220.69	146.10	90.29	601.90
2.180000	99.44	158.38	157.57	83.38	498.79	144.81	220.93	146.27	90.18	602.23
2.182000	99.47	158.51	157.76	83.49	499.25	144.76	221.02	146.38	90.40	602.59
2.184000	99.41	158.51	157.76	83.60	499.30	144.81	220.96	146.10	90.35	602.26
2.186000	99.33	158.40	157.43	83.27	498.46	144.81	220.82	146.46	90.24	602.36
2.188000	99.28	158.22	157.68	83.22	498.41	144.76	221.02	146.27	89.99	602.06
2.190000	99.50	158.40	157.54	83.54	499.00	145.11	220.85	146.10	90.35	602.45
2.192000	99.25	158.54	157.32	83.33	498.46	144.81	220.72	146.43	90.29	602.28
2.194000	99.39	158.22	157.43	83.22	498.27	144.90	220.93	146.24	90.07	602.17
2.196000	99.33	158.14	157.51	83.33	498.33	144.98	220.77	146.10	90.18	602.06
2.198000	99.08	158.32	157.46	83.22	498.10	144.92	220.77	146.16	90.18	602.06
2.200000	99.28	158.27	157.54	83.33	498.43	144.98	220.69	146.16	90.24	602.09
2.202000	99.28	158.40	157.27	83.30	498.27	144.73	220.52	145.94	90.35	601.57
2.204000	99.17	158.24	157.35	83.16	497.94	144.76	220.61	146.05	89.96	601.40
2.206000	99.25	158.11	157.48	83.27	498.14	144.84	220.63	146.10	90.29	601.90
2.208000	99.11	158.16	157.54	83.35	498.19	144.76	220.80	146.29	90.24	602.12
2.210000	99.25	158.40	157.21	83.22	498.10	144.71	220.77	146.40	90.18	602.09
2.212000	99.44	158.27	157.43	83.22	498.38	144.76	220.66	145.99	90.18	601.62
2.214000	99.28	158.35	157.54	83.22	498.41	144.62	220.80	146.08	90.18	601.71
2.216000	99.25	158.19	157.35	83.27	498.08	144.87	220.58	146.27	90.26	602.01
2.218000	99.14	158.38	157.54	83.24	498.32	144.71	220.74	146.19	90.18	601.84
2.220000	99.17	158.16	157.32	82.95	497.62	144.60	220.74	146.35	90.01	601.73
2.222000	99.28	158.16	157.32	83.19	497.97	144.65	220.58	145.97	90.07	601.29
2.224000	99.28	158.38	157.37	83.27	498.32	144.62	220.69	146.32	90.18	601.84
2.226000	99.28	158.14	157.21	82.97	497.62	144.49	220.80	146.16	90.12	601.60
2.228000	99.33	158.27	157.35	83.24	498.22	144.54	220.85	146.10	89.99	601.51
2.230000	99.28	158.24	157.05	83.11	497.70	144.46	220.80	146.27	90.01	601.57
2.232000	99.28	158.24	157.18	83.16	497.89	144.62	220.61	146.27	89.85	601.37
2.234000	99.30	158.22	157.48	83.11	498.14	144.35	220.93	146.38	90.12	601.82
2.236000	99.14	158.22	157.29	83.22	497.89	144.49	220.80	146.46	90.01	601.79
2.238000	99.19	158.24	157.16	83.11	497.72	144.43	220.91	146.27	90.01	601.65
2.240000	99.22	157.92	157.35	83.22	497.73	144.49	221.07	146.38	89.79	601.76
2.242000	99.06	158.11	157.21	83.05	497.45	144.38	220.99	146.43	89.96	601.79
2.244000	99.11	158.00	157.21	83.14	497.48	144.35	221.02	146.40	89.90	601.71
2.246000	99.17	158.24	157.21	82.84	497.48	144.27	220.96	146.71	90.01	601.98
2.248000	98.97	158.05	156.99	83.03	497.07	144.40	221.13	146.76	89.79	602.12
2.250000	99.25	158.43	157.29	83.05	498.05	144.43	221.15	146.49	89.85	601.95
2.252000	99.19	158.14	157.10	82.89	497.35	144.32	221.18	146.93	89.74	602.20
2.254000	99.11	158.11	157.32	82.95	497.51	144.54	221.24	146.76	89.60	602.17
2.256000	98.95	158.14	157.10	82.84	497.04	144.40	221.26	146.76	89.63	602.09
2.258000	99.22	158.11	157.16	82.97	497.48	144.19	221.51	146.82	89.82	602.36
2.260000	98.95	158.11	157.10	82.84	497.02	144.19	221.18	147.01	89.60	602.01
2.262000	98.89	158.11	157.02	82.78	496.83	144.30	221.46	146.93	89.99	602.69
2.264000	98.95	158.16	157.02	83.08	497.23	144.32	221.43	146.73	89.74	602.25
2.266000	99.03	158.00	157.27	82.81	497.13	144.10	221.48	147.20	89.30	602.11
2.268000	99.08	158.11	157.13	82.81	497.16	144.10	221.68	147.06	89.66	602.53
2.270000	99.03	158.00	157.02	82.78	496.86	143.94	221.79	147.20	89.85	602.80
2.272000	98.97	158.03	157.29	82.78	497.10	144.32	221.95	147.36	89.74	603.41
2.274000	98.95	158.19	157.27	82.95	497.37	144.43	221.68	147.42	89.79	603.35
2.276000	98.78	158.22	157.07	82.67	496.77	144.27	221.79	147.45	89.68	603.21
2.278000	98.62	158.08	157.35	82.81	496.88	144.10	222.06	147.31	89.77	603.27
2.280000	98.84	157.97	157.32	82.62	496.78	144.13	222.17	147.17	89.85	603.35
2.282000	98.95	158.32	157.27	82.59	497.15	144.16	221.90	147.42	89.74	603.24
2.284000	98.86	158.14	157.07	82.70	496.80	144.10	222.12	147.39	89.79	603.44
2.286000	98.62	158.48	157.05	82.78	496.95	144.32	222.34	147.69	89.71	604.09
2.288000	98.70	158.22	157.32	82.78	497.04	144.19	222.14	147.58	89.60	603.54
2.290000	98.73	158.27	157.43	82.78	497.23	144.24	222.42	147.75	89.85	604.29
2.292000	98.84	158.30	157.16	82.40	496.71	144.38	222.28	147.58	89.46	603.73
2.294000	98.84	158.56	157.32	82.48	497.23	144.19	222.31	147.58	89.79	603.90
2.296000	98.67	158.62	157.24	82.38	496.93	144.27	222.50	147.80	89.68	604.28
2.298000	98.62	158.27	157.32	82.48	496.71	144.21	222.69	147.78	89.93	604.64
2.300000	98.53	158.56	157.16	82.73	497.01	144.27	222.77	147.94	89.66	604.67
2.302000	98.62	158.43	157.54	82.51	497.12	144.05	222.77	147.86	89.79	604.51
2.304000	98.78	158.51	157.48	82.70	497.50	144.21	222.61	147.89	89.77	604.50
2.306000	98.67	158.56	157.43	82.67	497.36	144.05	222.86	148.08	89.74	604.75
2.308000	98.73	158.67	157.32	82.13	496.87	144.13	222.80	147.91	89.74	604.61
2.310000	98.67	158.64	157.43	82.46	497.23	144.13	222.83	148.30	89.74	605.03
2.312000	98.56	158.80	157.48	82.35	497.22	144.05	222.77	148.05	89.74	604.64
2.314000	98.51	158.75	157.40	82.43	497.11	144.10	223.10	148.08	89.85	605.16
2.316000	98.51	158.70	157.32	82.54	497.09	144.24	222.97	148.08	89.82	605.14
2.318000	98.64	158.70	157.35	82.51	497.22	143.86	222.86	148.13	89.88	604.75
2.320000	98.73	158.86	157.35	82.32	497.28	144.08	223.10	148.21	89.79	605.22
2.322000	98.53	158.56	157.59	82.51	497.23	144.30	222.88	148.19	89.90	605.30
2.324000	98.56	158.64	157.65	82.35	497.23	144.27	222.86	148.52	89.74	605.41
2.326000	98.37	158.88	157.43	82.32	497.03	144.08	223.02	148.27	89.77	605.16
2.328000	98.64	158.83	157.48	82.57	497.55	144.10	223.16	148.43	89.77	605.49
2.330000	98.62	158.80	157.40	82.29	497.14	144.08	223.21	148.52	89.96	605.80
2.332000	98.51	158.72	157.48	82.13	496.87	144.05	223.49	148.49	89.77	605.82
2.334000	98.56	158.80	157.59	82.35	497.33	143.89	223.21	148.52	89.63	605.27
2.336000	98.48	158.62	157.46	82.21	496.79	143.94	223.21	148.41	89.71	605.30
2.338000	98.51	158.99	157.27	82.08	496.86	143.78	223.30	148.65	89.79	605.55
2.340000	98.59	158.75	157.37	82.24	496.98	143.99	223.43	148.54	89.71	605.71
2.342000	98.59	158.67	157.43	82.43	497.14	144.19	223.65	148.82	89.63	606.32
2.344000	98.51	158.96	157.48	82.32	497.30	143.94	223.52	148.65	89.74	605.88
2.346000	98.37	158.80	157.68	82.13	497.00	143.91	223.41	148.68	89.90	605.93
2.348000	98.51	158.78	157.18	82.16	496.65	143.99	223.38	148.46	89.63	605.49
2.350000	98.59	158.88	157.59	82.32	497.41	143.91	223.38	148.76	89.60	605.69
2.352000	98.67	158.80	157.54	82.19	497.22	143.83	223.60	148.65	89.68	605.80
2.354000	98.40	158.86	157.81	82.35	497.44	143.97	223.32	148.82	89.63	605.77
2.356000	98.45	158.94	157.46	82.02	496.89	143.67	223.41	148.63	89.57	605.30
2.358000	98.64	158.80	157.32	82.35	497.14	143.83	223.35	148.71	89.41	605.33
2.360000	98.37	158.64	157.59	82.13	496.76	143.86	223.49	148.68	89.71	605.77
2.362000	98.48	159.18	157.54	82.08	497.30	143.69	223.54	148.90	89.57	605.74
2.364000	98.34	159.07	157.46	81.89	496.78	143.31	223.65	148.90	89.74	605.63
2.366000	98.40	158.88	157.70	82.05	497.06	143.45	223.63	148.93	89.41	605.44
2.368000	98.45	159.02	157.59	81.97	497.05	143.56	223.49	148.90	89.43	605.41
2.370000	98.53	159.23	157.46	82.21	497.46	143.48	223.68	148.74	89.27	605.19
2.372000	98.78	159.18	157.43	82.05	497.46	143.72	223.49	149.06	89.35	605.66
2.374000	98.48	159.23	157.48	82.13	497.35	143.48	223.35	148.60	89.35	604.81
2.376000	98.40	159.28	157.54	81.94	497.19	143.26	223.49	149.12	89.35	605.25
2.378000	98.20	159.28	157.81	82.13	497.46	143.61	223.74	148.93	89.19	605.49
2.380000	98.56	159.34	157.48	82.02	497.43	143.64	223.71	149.12	89.35	605.85
2.382000	98.42	159.36	157.51	82.05	497.37	143.45	223.68	148.90	89.19	605.25
2.384000	98.40	159.20	157.46	82.24	497.32	143.31	223.63	149.06	89.38	605.41
2.386000	98.26	159.42	157.70	82.13	497.54	143.20	223.96	149.28	89.32	605.80
2.388000	98.53	159.07	157.95	82.08	497.65	143.61	223.87	149.01	89.24	605.77
2.390000	98.45	159.44	157.73	82.10	497.76	143.23	223.87	149.12	89.16	605.41
2.392000	98.73	159.28	157.70	82.16	497.90	143.56	223.93	149.34	89.27	606.12
2.394000	98.59	159.18	157.65	82.02	497.46	143.34	224.04	149.34	89.35	606.10
2.396000	98.48	159.50	157.84	82.19	498.03	143.34	224.42	149.34	89.13	606.26
2.398000	98.67	159.52	157.65	82.13	498.00	143.34	224.15	149.23	89.35	606.10
2.400000	98.29	159.44	158.09	81.81	497.65	143.50	224.18	149.45	89.32	606.48
2.402000	98.42	159.34	157.76	82.13	497.68	143.45	224.18	149.39	89.30	606.34
2.404000	98.56	159.47	157.89	82.08	498.03	143.39	224.09	149.34	89.27	606.12
2.406000	98.45	159.28	157.62	81.91	497.30	143.37	224.31	149.56	89.30	606.56
2.408000	98.40	159.52	157.81	81.91	497.67	143.39	224.56	149.45	89.57	607.01
2.410000	98.70	159.55	157.76	81.83	497.87	143.48	224.37	149.72	89.46	607.06
2.412000	98.78	159.50	157.98	82.08	498.36	143.56	224.50	149.78	89.35	607.22
2.414000	98.73	159.42	157.98	82.13	498.28	143.23	224.56	149.56	89.41	606.79
2.416000	98.51	159.69	157.92	82.08	498.21	143.50	224.53	149.45	89.52	607.03
2.418000	98.51	159.85	157.87	81.94	498.18	143.48	224.70	149.50	89.30	607.00
2.420000	98.51	159.74	158.03	81.91	498.21	143.67	224.48	149.78	89.74	607.69
2.422000	98.62	159.85	157.92	82.08	498.49	143.67	224.81	149.37	89.52	607.39
2.424000	98.67	159.71	157.92	82.08	498.41	143.45	224.81	149.34	89.35	606.98
2.426000	98.45	159.77	157.98	82.13	498.35	143.75	224.53	149.61	89.71	607.64
2.428000	98.70	159.87	157.87	82.08	498.54	143.69	224.67	149.45	89.41	607.25
2.430000	98.40	159.71	158.14	81.91	498.19	143.78	224.61	149.37	89.30	607.08
2.432000	98.51	159.61	157.76	82.10	498.00	143.67	224.50	149.34	89.30	606.84
2.434000	98.70	159.71	157.98	82.08	498.49	143.78	224.56	149.26	89.74	607.36
2.436000	98.42	159.61	157.98	82.35	498.38	143.69	224.34	149.12	89.60	606.78
2.438000	98.53	159.87	157.92	82.05	498.40	143.67	224.37	149.23	89.32	606.62
2.440000	98.56	159.82	157.81	82.21	498.43	143.83	224.42	149.01	89.41	606.70
2.442000	98.48	159.74	157.95	81.83	498.02	143.67	223.98	149.06	89.54	606.29
2.444000	98.53	159.47	157.81	82.00	497.84	143.80	223.96	149.12	89.24	606.15
2.446000	98.40	159.52	157.81	82.13	497.89	143.64	223.82	148.68	89.35	605.52
2.448000	98.51	159.55	158.00	82.08	498.16	143.72	223.90	149.06	89.57	606.29
2.450000	98.40	159.55	157.87	81.94	497.78	143.78	224.04	148.65	89.38	605.88
2.452000	98.37	159.71	157.73	82.10	497.94	143.72	224.04	148.52	89.41	605.71
2.454000	98.56	159.66	157.70	82.02	497.97	143.67	223.71	148.68	89.16	605.24
2.456000	98.59	159.61	157.68	81.86	497.75	143.53	223.60	148.68	89.19	605.03
2.458000	98.53	159.44	157.73	81.91	497.65	143.67	223.43	148.24	89.05	604.42
2.460000	98.42	159.66	157.89	82.00	498.00	143.75	223.65	148.35	89.43	605.22
2.462000	98.53	159.52	157.76	82.16	498.00	143.72	223.46	148.24	89.24	604.70
2.464000	98.40	159.55	157.70	81.91	497.59	143.69	223.43	148.10	89.13	604.39
2.466000	98.37	159.61	157.68	81.81	497.48	143.45	223.30	148.21	88.96	603.95
2.468000	98.56	159.50	157.87	82.05	498.00	143.50	223.24	148.21	89.24	604.23
2.470000	98.29	159.50	157.59	81.75	497.15	143.37	223.02	148.13	88.83	603.38
2.472000	98.59	159.50	157.65	81.91	497.67	143.59	222.91	148.10	89.19	603.82
2.474000	98.40	159.63	157.54	81.86	497.45	143.34	222.83	148.00	89.08	603.27
2.476000	98.51	159.44	157.70	82.08	497.76	143.45	222.88	147.86	88.99	603.21
2.478000	98.64	159.66	157.79	82.02	498.13	143.45	222.83	147.86	88.94	603.10
2.480000	98.53	159.52	157.48	81.75	497.32	143.45	222.88	147.97	88.88	603.21
2.482000	98.40	159.28	157.65	81.97	497.32	143.45	222.88	147.83	88.85	603.05
2.484000	98.18	159.69	157.84	81.81	497.53	143.34	222.72	147.89	88.63	602.61
2.486000	98.40	159.50	157.68	82.02	497.62	143.34	222.69	147.83	88.58	602.47
2.488000	98.15	159.74	157.87	81.89	497.67	143.28	222.69	147.69	88.83	602.53
2.490000	98.40	159.52	157.59	81.83	497.37	143.39	222.77	147.67	88.55	602.42
2.492000	98.37	159.82	157.73	81.64	497.59	143.26	222.69	147.50	88.77	602.25
2.494000	98.09	159.74	157.87	81.75	497.48	143.18	222.77	147.69	88.72	602.39
2.496000	98.34	159.52	157.70	81.81	497.40	143.07	222.72	147.56	88.91	602.28
2.498000	98.20	159.71	157.57	81.75	497.26	143.07	222.83	147.86	88.58	602.36
